-1.000000
-0.913663
-0.750000
-0.586337
-0.500000
-0.413663
-0.250000
-0.086337
0.000000
0.039157
0.119128
0.214205
0.294176
0.333333
0.372491
0.452461
0.547539
0.627509
0.666667
0.705824
0.785795
0.880872
0.960843
1.000000
