-2.550963
-2.547919
-2.539085
-2.521665
-2.507174
-2.484683
-2.419405
-2.290689
-1.455742
-1.413435
-1.303167
-1.116910
-0.894854
-0.757460
-0.596969
-0.178642
0.527951
1.370362
1.891578
2.500419
4.087418
6.767994
9.963826
11.941137
